"id","owner_id","card_type","i_card_type","name","japanese_name","character","i_character","rarity","i_rarity","weapon","i_weapon","obtain_method","image","special_icon","art","special_front","front_top","front_bottom","front_name","front_rarity","front_weapon","transparent","subcard_effect","hp_1","sp_1","atk_1","def_1","hp_50","sp_50","atk_50","def_50","hp_70","sp_70","atk_70","def_70","skill_name","japanese_skill_name","skill_SP","skill_range","skill_affinity","i_skill_affinity","action_skill_effects","skill_comment","skill_preview","action_skill_combo","evolved_action_skill_combo","action_skill_damage","evolved_action_skill_damage","nakayoshi_title","japanese_nakayoshi_title","nakayoshi_skill_requirement","nakayoshi_skill_effect","nakayoshi_skill_target","evolved_nakayoshi_skill_requirement","evolved_nakayoshi_skill_effect","evolved_nakayoshi_skill_target","charge_comment","charge_damage","charge_hit","charge_name","charge_range"
"293","1","normal","0","【Bathing】 Kokomi","【入浴】心美","心美","14","★★★★","3"," 杖","4","Limited Gacha: Steaming Water Event Gacha","hoshimori/static/uploaded/c/icon/Card_140046_s.png","","hoshimori/static/uploaded/c/art/Card_140046.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_14_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_5.png","","false","1737","648","980","576","3120","1416","2144","1260","3500","1619","2450","1440","","ウォーミングガイザー","324","All directions large range","無視武器屬性","1","10秒間、パーティ全員のスキルダメージ100％アップ＆状態異常無効","攻撃＋スキル強化＆状態異常無効（全、短）
武器相性無視
温泉が少しの間だけ少女に耐える力を与える","hoshimori/static/uploaded/c/skill/kokomi_nyuyoku.gif","13","13","Approx. 16 times","Approx. 18.4 times","","芯まで温まりますね","","HP +7%, Combo Damage +15%","Everyone","","HP +10%, Combo Damage +20%","Everyone","","","","",""
"275","1","normal","0","【Valentine '16】 Subaru","【バレンタイン’16】昴","昴","2","★★★★","3"," 矛","1","Limited Gacha: Bitter Choco Event Gacha","hoshimori/static/uploaded/c/icon/Card_20043_s.png","","hoshimori/static/uploaded/c/art/Card_20043.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_02_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","false","1816","474","979","766","3466","1024","2143","1676","3900","1170","2448","1916","","ピュアカレッジ","195","Front small range +  front medium range x2","無視武器屬性","1","","前方3回攻撃
武器相性無視
関係を変えるためには、ほんの少しの勇気が必要だ","hoshimori/static/uploaded/c/skill/subaru_Valentine.gif","13","13","Approx. 3 times + approx. 12 times x2","Approx. 3 times + approx. 18.5 times x2","","少しの勇気","","Nullify SP Damage, Attack Power +6%","Year 1 Students","","Nullify SP Damage, Attack Power +7%","Everyone","","","","",""
"41","1","normal","0","【Plain Clothes】 Hinata","【私服】ひなた","ひなた","11","★★","1"," 槍","3","Regular Gacha (After 2017/06/20 14:59)","hoshimori/static/uploaded/c/icon/Card_110014_s.png","","hoshimori/static/uploaded/c/art/Card_110014.png","","","","","","","","false","1063","294","579","487","1574","494","974","820","2126","710","1402","1179","","ポイズンボム","102","Front straight line","","0","敵に毒の効果","前方に範囲攻撃
毒性を持つ液体を玉に詰め、目標めがけて打ち込む","","6","6","9 times","","","マシンガントーク","","HP +3%","Year 1 Students","","","","","","","",""
"239","1","normal","0","【Christmas '15】 Yuri","【クリスマス’15】ゆり","ゆり","5","★★★★","3"," 劍","0","Limited Gacha: Holy Night Event Gacha","hoshimori/static/uploaded/c/icon/Card_50038_s.png","","hoshimori/static/uploaded/c/art/Card_50038.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_05_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1422","396","960","1134","2708","866","2099","2480","3046","991","2399","2834","","フルデコレーション","198","Four directions very small range x9 +  all directions medium range","無視武器屬性","1","","敵を中心に多段攻撃
武器相性無視
ありとあらゆる飾りつけを敵にほどこす","hoshimori/static/uploaded/c/skill/yuri_Xmas.gif","13","13","Approx. 1.5 times x9 + approx. 9 times (JPN) / approx. 1.5 times x9 + approx. 12 times (TWN)","Approx. 1.86 times x9 + approx. 9 times (JPN) / approx. 1.86 times x9 + approx. 15 times (TWN)","","緊張の一瞬","","Nullify SP Damage, Skill Combo +1","Sword","","Nullify SP Damage, Skill Combo +1","Everyone","","","","",""
"734","1","normal","0","【2nd Memorial】 Kokomi","【2ndメモリアル】心美","心美","14","★★★★","3"," 劍","0","Permanent Gacha: 'Hoshimori Gacha'2017/04/17 15:00 ~ 06/20 14:59 (UTC+9)","hoshimori/static/uploaded/c/icon/Card_140072_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill.png","hoshimori/static/uploaded/c/art/Card_140072.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_14_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","true","1540","474","1057","1224","2933","1037","2314","2679","3300","1184","2643","3060","","至福の滋味","223","All directions large range","無視弱勢","2","","1回攻撃
苦手無視
ホカホカで、とってもおいしいですぅ","hoshimori/static/uploaded/c/skill/kokomi_2ndmemorial.gif","8","8","24.3 times","28 times","","もう食べられません～","Remaining HP more than or equal to 75%","HP +20%, Damage +8%","Sword, Spear, Hammer","Remaining HP more than or equal to 75%","HP +25%, Damage +10%","Sword, Spear, Hammer","","","","",""
"138","1","normal","0","【Swimsuit '15】 Hinata","【水着’15】ひなた","ひなた","11","★★★★","3"," 槍","3","Limited Gacha (Until 2015/07/31 14:59)","hoshimori/static/uploaded/c/icon/Card_110030_s.png","","hoshimori/static/uploaded/c/art/Card_110030.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_11_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_4.png","","false","1257","437","861","624","2394","956","1884","1365","2693","1092","2153","1560","","スカッターバレット","205","All directions large range","無視武器屬性","1","","周囲の敵を攻撃
武器相性無視
彼女の元気は、いつでも無作為な方向へばらまかれる","hoshimori/static/uploaded/c/skill/hinata_mizugi.gif","13","13","Approx. 8 times","","","最新式の水鉄砲","","Attack Power +4%, HP +6%","Year 1 Students","","Attack Power +5%, HP +8%","Year 1 Students","","","","",""
"136","1","normal","0","【Swimsuit '15】 Haruka","【水着’15】遥香","遥香","3","★★★★","3"," 劍","0","Limited Gacha (Until 2015/07/31 14:59)","hoshimori/static/uploaded/c/icon/Card_30030_s.png","","hoshimori/static/uploaded/c/art/Card_30030.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_03_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1330","400","864","868","2534","875","1890","1899","2850","1000","2160","2170","","アクアテラリウム","175","All directions medium range","無視武器屬性","1","10秒間ダメージ無効","周囲攻撃＋ダメージ無効（短）
武器相性無視
海に愛された彼女は、水柱を巻き起こす力を得る","hoshimori/static/uploaded/c/skill/haruka_mizugi.gif","13","13","Approx. 10 times","","","海鮮丼大盛り","","HP +8%, Attack Power +3%","Year 1 Students","","HP +10%, Attack Power +4%","Year 1 Students","","","","",""
"855","1","normal","0","【Bunny】 Nozomi (Reprint)","【バニー】望(復刻)","望","4","★★★★","3"," 劍槍","5","Limited Gacha: Nozomi's Birthday 2017 Event Gacha","hoshimori/static/uploaded/c/icon/Card_49057_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_BirthDay2017_02_02_sub.png","hoshimori/static/uploaded/c/art/Card_49057.png","hoshimori/static/uploaded/c/art/special/Card_fr_BirthDay2017_02_02_sub.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_04_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_6.png","","true","1501","408","1000","1117","2859","892","2188","2442","3216","1020","2500","2790","","アメイジングトリック","136","All directions medium range","無視武器屬性","1","","4回攻撃
武器相性無視
とっておきの大仕掛け、見抜くことができるかな〜？","hoshimori/static/uploaded/c/skill/nozomi_bunny.gif","13","13","3 times x3 + 18 times","3 times x3 + 22.05 times","","トランプには自信アリ","Remaining time less than or equal to 60s","Damage +10%, Attack Power +6%","Everyone","Remaining time less than or equal to 90s","Damage +10%, Attack Power +6%","Everyone","","","","",""
"86","1","normal","0","【Starsuit Unicorn】 Hinata","【星衣ユニコーン】ひなた","ひなた","11","★★★★","3"," 槌","2","First Appearance: Regular Gacha (Until 2015/06/30 17:59)
Reprint: Regular Gacha (Until 2015/11/30 14:59)","hoshimori/static/uploaded/c/icon/Card_110018_s.png","","hoshimori/static/uploaded/c/art/Card_110018.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_11_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_3.png","","false","1771","297","926","930","3374","650","2025","2035","3795","742","2314","2326","","雷舞聖獣翔","179","Front medium range","無視武器屬性","1","","前方に範囲大攻撃
武器相性無視
雷の力を全身に宿し、空中から一気に蹴りを打ち込む","hoshimori/static/uploaded/c/skill/hinata_seii.gif","10","10","Approx. 19 times","","","雷舞奮闘陣","","Attack Power +4%, Damage +6%","Everyone","","Attack Power +5%, Damage +8%","Everyone","","","","",""
"755","1","normal","0","【Hoshimori Maid】 Miki (Memories Reprint)","【星守メイド】みき(メモリーズ復刻)","みき","1","★★★★","3"," 矛","1","Limited Gacha: Hoshimori Memories Gacha Part 1","hoshimori/static/uploaded/c/icon/Card_18020_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/Card_18020.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_01_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","true","1946","490","1051","771","3714","1059","2298","1686","4179","1209","2625","1926","","フォーリンデザート","175","All directions medium range","無視武器屬性","1","敵に毒の効果","敵を中心に攻撃＋毒
武器相性無視
想いのつまったケーキはいつもより大きく見える","hoshimori/static/uploaded/c/skill/miki_hoshimorimaid.gif","13","13","Approx. 25 times","","","召し上がれっ！","","Attack Power +4%, Combo Damage +10%","Year 1 Students","","Attack Power +5%, Combo Damage +15%","Year 1 Students","","","","",""
"282","1","normal","0","【Valentine '16】 Urara","【バレンタイン’16】うらら","うらら","15","★★★★","3"," 劍","0","Limited Gacha: Bitter Choco Event Gacha","hoshimori/static/uploaded/c/icon/Card_150043_s.png","","hoshimori/static/uploaded/c/art/Card_150043.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_15_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1409","480","908","1188","2683","1050","1986","2598","3018","1200","2270","2970","","ドキドキサイクロン","160","All directions medium range","無視武器屬性","1","","周囲3回攻撃
武器相性無視
少女の強い感情が台風のように渦を巻いて敵をなぎ倒す","hoshimori/static/uploaded/c/skill/urara_Valentine.gif","13","13","Approx. 7.5 times x2 + approx. 8 times","Approx. 7.5 times x2 + approx. 11.45 times","","台本通りにして！","Remaining time less than or equal to 60s","SP Consumption -15%, Attack Power +10%","Everyone","Remaining time less than or equal to 75s","SP Consumption -15%, Attack Power +12%","Everyone","","","","",""
"100","1","normal","0","【Maid】 Renge","【メイド】蓮華","蓮華","8","★★★★","3"," 槍","3","Regular Gacha and Card Clearinghouse","hoshimori/static/uploaded/c/icon/Card_80020_s.png","","hoshimori/static/uploaded/c/art/Card_80020.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_08_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_4.png","","false","1070","445","856","616","2130","975","1865","1487","2490","1113","2120","1550","","ストロベリーボム","215","All directions large range","無視武器屬性","1","","前方の敵に範囲攻撃
武器相性無視
彼女の攻撃はイチゴのように甘くて、すっぱい","hoshimori/static/uploaded/c/skill/renge_maid.gif","13","13","Approx. 6.5 times + approx. 7 times","","","意外な才能","","Attack Power +5%","Rod, Spear","","Attack Power +7%","Rod, Spear","","","","",""
"30","1","normal","0","【Gym Uniform】 Urara","【体操服】うらら","うらら","15","★★","1"," 劍","0","Regular Gacha","hoshimori/static/uploaded/c/icon/Card_150013_s.png","","hoshimori/static/uploaded/c/art/Card_150013.png","","","","","","","","false","1181","226","579","609","1750","380","974","1025","2363","546","1402","1474","","クイックブレイブ","80","Front small range","","0","","前方に範囲攻撃
素早い動きで真空波を作り出し、敵を引き裂く","","9","9","Approx. 5 times","","","キャイキャイポーズ","","Attack Power +2%","Year 3 Students","","","","","","","",""
"33","1","normal","0","【Plain Clothes】 Haruka","【私服】遥香","遥香","3","★★","1"," 槌","2","Regular Gacha (After 2017/06/20 14:59)","hoshimori/static/uploaded/c/icon/Card_30014_s.png","","hoshimori/static/uploaded/c/art/Card_30014.png","","","","","","","","false","1229","200","639","579","1821","336","1076","974","2458","483","1548","1402","","ダウンチャージ","139","All directions large range","","0","約15秒間、被ダメージ約0.75倍","周囲の敵の与ダメージをダウン
やる気を失わせることで、敵からのダメージを軽減する","","10","10","","","","ジャズは好きですか？","","HP +3%","Year 1 Students","","","","","","","",""
"32","1","normal","0","【Plain Clothes】 Subaru","【私服】昴","昴","2","★★","1"," 劍","0","Regular Gacha (After 2017/06/20 14:59)","hoshimori/static/uploaded/c/icon/Card_20014_s.png","","hoshimori/static/uploaded/c/art/Card_20014.png","","","","","","","","false","1125","238","594","594","1667","400","1000","1000","2250","575","1438","1438","","カトルスラッシュ","84","Front small range","","0","","前方の敵を連続攻撃
合計4回の斬撃は、強大な敵をも打ち倒す","","10","10","1.3 times x4","","","スカートも穿くよ！","","HP +3%","Year 1 Students","","","","","","","",""
"469","1","normal","0","【After Bath】 Haruka (Reprint)","【湯上がり】遥香(復刻)","遥香","3","★★★★","3"," 槌","2","Limited Gacha: September 23 Birthday Event Gacha","hoshimori/static/uploaded/c/icon/Card_38046_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_BirthDay2016_13_02.png","hoshimori/static/uploaded/c/art/Card_38046.png","hoshimori/static/uploaded/c/art/special/Card_fr_BirthDay2016_13_02.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_03_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_3.png","","false","1866","396","984","888","3553","866","2153","1942","3999","990","2460","2103","","ラージペイル・ブロウ","165","Around self medium range x4 +  all directions very large range","無視武器屬性","1","","周囲の敵を攻撃
武器相性無視
巨大な桶が大破裂し、周囲に爆風を巻き起こす","hoshimori/static/uploaded/c/skill/haruka_yuagari.gif","13","13","Approx. 5 times x4 + approx. 16 times","Approx. 5 times x4 + approx. 21.4 times","","しっかり拭かなきゃ","","HP +7%, Attack Power +4%","Everyone","","HP +7%, Attack Power +6%","Everyone","","","","",""
